AMOUNT__C,BROKER_STATUS__C,BROKER_TIER__C,CLIENT_RISK_RATING__C,CREDIT_SCORE_BORROWER_2__C,CREDIT_SCORE__C,CURRENT_TERM_IN_MONTHS__C,EMPLOYMENT_STATUS_BORROWER_2__C,EMPLOYMENT_STATUS__C,GLOBAL_DEBT_SERVICING_RATIO__C,LOAN_ID__C,INTEREST_RATE__C,LOAN_TO_VALUE__C,MORTGAGE_POSITION__C,MORTGAGE_PURPOSE__C,OCCUPANCY_TYPE__C,PROPERTY_TYPE__C,SELF_EMPLOYED__C,STAGE__C,TOTAL_DEBT_SERVICING_RATIO__C
181690,Approved,Key Account,1,417,540,15,Pension,Other,26.5,a006g000002FDY5AAO,9.3,74,2,Equity Takeout,Rental,Single,FALSE,Declined,90.6
552216,Approved,Non Key Account,3,849,876,30,Contract,Salary,86.4,a006g000002FDY6AAO,5.53,28,2,Purchase,Rent To Own,Semi-detached,FALSE,Declined,90.1
918979,Deactivated,Non Key Account,3,714,583,48,Salary,Commissions,6.3,a006g000002FDY7AAO,5.67,21,2,Purchase Rent to Own,Rent To Own,Apartment High Rise,FALSE,Declined,10.7
566571,Approved,Key Account,2,896,718,40,Salary,Self-employed,60.5,a006g000002FDY8AAO,8.85,9,1,Refinance for Debt Consolidation,Rent To Own,Apartment High Rise,TRUE,Declined,99.7
874970,Deactivated,Key Account,3,587,885,3,Hourly,Salary,72.4,a006g000002FDY9AAO,9.14,31,3,Purchase,Rental,Apartment High Rise,FALSE,Declined,85.8
690124,Watch List,Key Account,3,668,598,60,Hourly,Commissions,27,a006g000002FDYAAA4,7.92,73,1,Purchase Rent to Own,Owner,Row,FALSE,Approved,77.7
783231,Watch List,Non Key Account,3,432,666,51,Salary,Salary,82.3,a006g000002FDYBAA4,8.45,65,2,Refinance,Owner,Row,FALSE,Declined,95.8
1425109,Watch List,Key Account,3,509,707,0,Hourly,Pension,99.3,a006g000002FDYCAA4,7.79,5,1,Refinance for Debt Consolidation,Rent To Own,Apartment Low Rise,FALSE,Declined,99.8
1006366,Watch List,Non Key Account,1,822,810,21,Other,Commissions,58.7,a006g000002FDYDAA4,8.87,16,1,Refinance,Rent To Own,Apartment Low Rise,FALSE,Declined,92.9
424341,Approved,Key Account,4,587,663,25,Hourly,Self-employed,57,a006g000002FDYEAA4,4.46,69,1,Purchase,Owner,Semi-detached,TRUE,Approved,92.2
1224785,Approved,Non Key Account,4,406,785,6,Other,Contract,61.5,a006g000002FDYFAA4,8.71,49,1,Refinance for Debt Consolidation,Rent To Own,Semi-detached,FALSE,Declined,87.9
1201585,Watch List,Non Key Account,2,708,478,60,Salary,Pension,51.3,a006g000002FDYGAA4,7.83,52,3,Purchase Rent to Own,Owner,Semi-detached,FALSE,Declined,59.8
637292,Approved,Non Key Account,4,821,664,24,Other,Pension,19.1,a006g000002FDYHAA4,5.56,79,3,Refinance,Owner,Apartment High Rise,FALSE,Declined,31.3
131733,Deactivated,Key Account,2,773,566,39,Self-employed,Commissions,29.9,a006g000002FDYIAA4,5.94,11,3,Purchase,Rent To Own,Apartment High Rise,FALSE,Declined,43.5
1079227,Approved,Key Account,4,648,591,38,Contract,Pension,44.4,a006g000002FDYJAA4,9.64,41,3,Purchase Rent to Own,Rental,Row,FALSE,Approved,50
756519,Watch List,Key Account,3,615,845,0,Salary,Commissions,23.7,a006g000002FDYKAA4,6.97,9,1,Purchase Rent to Own,Rental,Semi-detached,FALSE,Declined,41.5
1035032,Approved,Non Key Account,4,768,869,51,Contract,Salary,9.7,a006g000002FDYLAA4,4.64,6,2,Refinance,Owner,Apartment Low Rise,FALSE,Declined,9.9
231212,Approved,Non Key Account,3,856,893,46,Contract,Pension,19,a006g000002FDYMAA4,6.71,14,3,Equity Takeout,Rental,Apartment High Rise,FALSE,Declined,97.4
1332022,Approved,Key Account,3,617,435,31,Self-employed,Hourly,51.4,a006g000002FDYNAA4,4.71,75,3,Refinance,Owner,Apartment Low Rise,FALSE,Approved,61.4
585894,Approved,Key Account,3,584,619,38,Hourly,Commissions,85.9,a006g000002FDYOAA4,4.31,13,1,Refinance for Debt Consolidation,Owner,Semi-detached,FALSE,Declined,91.1
737393,Approved,Non Key Account,5,598,489,5,Pension,Self-employed,54.7,a006g000002FDYPAA4,5.59,68,3,Purchase Rent to Own,Owner,Apartment High Rise,TRUE,Declined,70.2
816393,Approved,Key Account,5,490,407,8,Pension,Hourly,23.6,a006g000002FDYQAA4,4.74,76,2,Refinance,Owner,Apartment High Rise,FALSE,Approved,78.1
1161974,Approved,Non Key Account,5,465,750,35,Contract,Contract,59.2,a006g000002FDYRAA4,9.95,63,3,Refinance,Rental,Apartment High Rise,FALSE,Approved,99.1
1359153,Approved,Key Account,4,615,882,51,Other,Other,51,a006g000002FDYSAA4,7.44,30,3,Equity Takeout,Owner,Row,FALSE,Declined,90.8
507208,Approved,Non Key Account,4,615,498,32,Hourly,Salary,68.7,a006g000002FDYTAA4,6.67,52,3,Refinance,Rental,Apartment High Rise,FALSE,Declined,76.9
494905,Approved,Non Key Account,2,633,606,20,Hourly,Contract,18.5,a006g000002FDYUAA4,6.3,73,1,Refinance,Owner,Row,FALSE,Approved,85.4
716007,Approved,Non Key Account,5,749,460,6,Self-employed,Self-employed,28.5,a006g000002FDYVAA4,7.84,74,1,Refinance for Debt Consolidation,Rental,Semi-detached,TRUE,Declined,36.7
1031078,Approved,Non Key Account,4,547,859,47,Salary,Pension,63.6,a006g000002FDYWAA4,7.67,45,2,Purchase,Rent To Own,Row,FALSE,Declined,82.7
127358,Approved,Non Key Account,3,840,830,44,Salary,Self-employed,84.1,a006g000002FDYXAA4,4.09,19,1,Refinance for Debt Consolidation,Rental,Apartment Low Rise,TRUE,Declined,84.7
654928,Watch List,Key Account,4,789,445,33,Self-employed,Hourly,99.6,a006g000002FDYYAA4,8.91,48,3,Purchase,Rent To Own,Row,FALSE,Declined,99.7
1247524,Watch List,Non Key Account,4,793,876,2,Contract,Other,5.7,a006g000002FDYZAA4,8.24,42,1,Purchase Rent to Own,Rental,Semi-detached,FALSE,Declined,67.1
860173,Approved,Key Account,4,603,495,28,Hourly,Commissions,20.5,a006g000002FDYaAAO,4.44,27,2,Purchase Rent to Own,Owner,Apartment Low Rise,FALSE,Declined,27.2
979818,Deactivated,Key Account,4,586,463,22,Commissions,Other,86.2,a006g000002FDYbAAO,7.54,66,1,Equity Takeout,Owner,Single,FALSE,Declined,88.1
320748,Deactivated,Key Account,4,651,682,16,Commissions,Hourly,70.2,a006g000002FDYcAAO,9.84,51,3,Refinance,Rent To Own,Row,FALSE,Approved,71.4
377709,Approved,Key Account,4,500,558,55,Hourly,Commissions,94.5,a006g000002FDYdAAO,9.75,77,3,Purchase Rent to Own,Rent To Own,Apartment Low Rise,FALSE,Declined,98.3
516688,Approved,Non Key Account,5,494,423,53,Hourly,Hourly,41.7,a006g000002FDYeAAO,9.96,62,3,Purchase Rent to Own,Rental,Single,FALSE,Approved,87.4
763702,Approved,Key Account,5,877,896,46,Contract,Pension,33.5,a006g000002FDYfAAO,4.67,36,2,Purchase Rent to Own,Owner,Apartment Low Rise,FALSE,Approved,72.9
869072,Approved,Key Account,2,641,794,58,Self-employed,Hourly,27.8,a006g000002FDYgAAO,6.03,57,2,Purchase,Rental,Apartment High Rise,FALSE,Declined,34.7
885100,Approved,Non Key Account,3,562,872,46,Salary,Contract,59.9,a006g000002FDYhAAO,9.71,65,2,Purchase,Rent To Own,Row,FALSE,Declined,60.4
182826,Approved,Non Key Account,2,436,626,46,Self-employed,Salary,77.4,a006g000002FDYiAAO,8.81,63,3,Refinance for Debt Consolidation,Rental,Row,FALSE,Declined,99.1
937602,Approved,Non Key Account,4,444,454,46,Contract,Hourly,20.6,a006g000002FDYjAAO,8.19,45,3,Purchase,Rent To Own,Apartment Low Rise,FALSE,Declined,67.4
356556,Approved,Non Key Account,3,510,634,58,Commissions,Salary,58,a006g000002FDYkAAO,6.2,31,1,Equity Takeout,Rental,Semi-detached,FALSE,Declined,61.1
193336,Watch List,Non Key Account,3,595,480,21,Self-employed,Salary,40.5,a006g000002FDYlAAO,4.27,69,1,Equity Takeout,Owner,Apartment High Rise,FALSE,Declined,68.3
735696,Deactivated,Key Account,3,528,775,26,Commissions,Contract,84.2,a006g000002FDYmAAO,5.19,56,3,Refinance for Debt Consolidation,Owner,Semi-detached,FALSE,Approved,89.4
720489,Watch List,Key Account,3,690,584,39,Commissions,Other,21.7,a006g000002FDYnAAO,6.65,31,2,Purchase Rent to Own,Rent To Own,Row,FALSE,Declined,54.2
856482,Deactivated,Non Key Account,2,773,586,57,Salary,Salary,14.4,a006g000002FDYoAAO,8.97,25,1,Refinance,Rent To Own,Apartment High Rise,FALSE,Declined,39.7
610453,Approved,Key Account,3,415,724,4,Hourly,Contract,21.9,a006g000002FDYpAAO,7.01,36,1,Purchase Rent to Own,Owner,Single,FALSE,Declined,25.2
1160468,Approved,Key Account,5,590,788,22,Pension,Pension,29.3,a006g000002FDYqAAO,5.55,25,2,Equity Takeout,Owner,Apartment High Rise,FALSE,Declined,53.9
153278,Approved,Key Account,3,592,822,4,Other,Contract,40.6,a006g000002FDYrAAO,8.49,38,3,Refinance,Rent To Own,Apartment High Rise,FALSE,Declined,62.7
1218690,Approved,Non Key Account,2,872,581,29,Salary,Hourly,66.9,a006g000002FDYsAAO,5.57,46,1,Refinance,Owner,Single,FALSE,Declined,78.5
175183,Approved,Key Account,3,737,400,54,Hourly,Salary,44,a006g000002FDYtAAO,9.19,67,1,Equity Takeout,Owner,Row,FALSE,Declined,50
266731,Approved,Key Account,3,669,820,11,Contract,Hourly,82.9,a006g000002FDYuAAO,4.28,53,3,Refinance for Debt Consolidation,Rent To Own,Apartment Low Rise,FALSE,Declined,96.4
1009618,Approved,Non Key Account,4,679,807,43,Commissions,Salary,77.9,a006g000002FDYvAAO,6.57,20,1,Refinance,Rental,Row,FALSE,Declined,83
851875,Watch List,Key Account,2,605,510,12,Commissions,Salary,27.3,a006g000002FDYwAAO,6.3,8,1,Equity Takeout,Owner,Semi-detached,FALSE,Approved,65.4
1486669,Watch List,Key Account,2,740,635,33,Contract,Self-employed,93.6,a006g000002FDYxAAO,4.59,67,2,Purchase,Rental,Apartment Low Rise,TRUE,Declined,95.1
775417,Approved,Key Account,4,542,500,29,Self-employed,Salary,42,a006g000002FDYyAAO,9.43,78,2,Equity Takeout,Owner,Apartment Low Rise,FALSE,Declined,81.2
1449794,Watch List,Key Account,3,827,827,38,Pension,Self-employed,21.3,a006g000002FDYzAAO,4.13,15,2,Purchase,Owner,Semi-detached,TRUE,Declined,86.6
1481047,Approved,Key Account,2,460,655,47,Self-employed,Commissions,24.1,a006g000002FDZ0AAO,4.76,27,3,Purchase Rent to Own,Owner,Apartment High Rise,FALSE,Declined,39.1
333601,Watch List,Non Key Account,4,548,615,47,Salary,Commissions,66.7,a006g000002FDZ1AAO,5.13,58,1,Purchase,Rental,Semi-detached,FALSE,Declined,79.8
506713,Approved,Non Key Account,1,704,872,20,Salary,Salary,88.2,a006g000002FDZ2AAO,6.78,42,3,Purchase,Rent To Own,Row,FALSE,Declined,93.1
235619,Watch List,Non Key Account,2,723,474,49,Other,Contract,56.5,a006g000002FDZ3AAO,5.72,19,3,Refinance for Debt Consolidation,Rental,Row,FALSE,Declined,61.1
555397,Approved,Non Key Account,2,639,897,25,Self-employed,Commissions,78.5,a006g000002FDZ4AAO,6.26,69,3,Purchase Rent to Own,Rent To Own,Apartment High Rise,FALSE,Declined,95.7
897248,Approved,Non Key Account,2,819,613,10,Pension,Salary,63.7,a006g000002FDZ5AAO,4.34,77,1,Equity Takeout,Owner,Semi-detached,FALSE,Declined,99.2
731255,Watch List,Key Account,4,899,592,17,Commissions,Contract,18.6,a006g000002FDZ6AAO,8.01,25,1,Equity Takeout,Owner,Apartment Low Rise,FALSE,Declined,50.4
266995,Approved,Non Key Account,4,522,671,9,Commissions,Contract,96.2,a006g000002FDZ7AAO,8.86,20,3,Purchase Rent to Own,Rent To Own,Semi-detached,FALSE,Declined,96.6
1073080,Watch List,Non Key Account,4,655,591,8,Other,Hourly,53,a006g000002FDZ8AAO,7.73,26,1,Equity Takeout,Rent To Own,Apartment Low Rise,FALSE,Declined,73.3
1179910,Approved,Key Account,2,730,839,45,Salary,Hourly,22.2,a006g000002FDZ9AAO,7.94,11,1,Equity Takeout,Rental,Apartment High Rise,FALSE,Declined,71.5
547455,Approved,Non Key Account,5,422,608,25,Hourly,Other,5.8,a006g000002FDZAAA4,5.92,63,3,Purchase,Rent To Own,Apartment Low Rise,FALSE,Declined,65.8
562299,Approved,Key Account,3,786,885,13,Salary,Hourly,23.9,a006g000002FDZBAA4,4.18,31,3,Refinance,Owner,Row,FALSE,Declined,43.9
449305,Approved,Key Account,5,552,619,20,Hourly,Contract,82.1,a006g000002FDZCAA4,6.41,77,3,Equity Takeout,Rent To Own,Row,FALSE,Declined,100
106324,Approved,Key Account,5,820,780,54,Contract,Self-employed,80.8,a006g000002FDZDAA4,4.38,42,2,Refinance,Owner,Row,TRUE,Declined,87.5
1017148,Watch List,Non Key Account,3,544,617,14,Pension,Salary,36,a006g000002FDZEAA4,4.78,37,3,Equity Takeout,Rent To Own,Apartment Low Rise,FALSE,Declined,48.9
385090,Approved,Non Key Account,3,469,548,29,Commissions,Hourly,54.2,a006g000002FDZFAA4,8.47,10,3,Purchase Rent to Own,Rent To Own,Single,FALSE,Declined,65.7
882919,Approved,Key Account,5,886,745,43,Commissions,Hourly,68.7,a006g000002FDZGAA4,9.53,48,1,Equity Takeout,Rental,Apartment High Rise,FALSE,Approved,95.7
260118,Watch List,Key Account,4,707,834,17,Contract,Contract,6.8,a006g000002FDZHAA4,5.59,78,3,Refinance,Rental,Single,FALSE,Declined,75.2
929858,Approved,Non Key Account,4,480,763,15,Other,Self-employed,46.8,a006g000002FDZIAA4,9.27,24,3,Refinance for Debt Consolidation,Rental,Apartment High Rise,TRUE,Declined,83.3
1218590,Approved,Non Key Account,3,812,754,12,Commissions,Hourly,18.1,a006g000002FDZJAA4,5.94,33,3,Refinance for Debt Consolidation,Rent To Own,Single,FALSE,Declined,34.3
274058,Approved,Non Key Account,5,726,547,26,Self-employed,Contract,25.5,a006g000002FDZKAA4,5.21,66,1,Refinance for Debt Consolidation,Rent To Own,Single,FALSE,Declined,41.1
250845,Approved,Non Key Account,1,401,636,26,Commissions,Self-employed,23.1,a006g000002FDZLAA4,4,24,3,Refinance for Debt Consolidation,Rent To Own,Row,TRUE,Declined,54.1
1072791,Approved,Key Account,4,545,644,0,Self-employed,Commissions,35.8,a006g000002FDZMAA4,4.16,33,1,Refinance,Rental,Single,FALSE,Declined,95.3
707214,Approved,Key Account,3,635,476,43,Self-employed,Pension,92.7,a006g000002FDZNAA4,6.94,18,1,Refinance,Owner,Single,FALSE,Approved,96
911708,Approved,Non Key Account,4,616,797,3,Other,Contract,68.2,a006g000002FDZOAA4,9.3,9,2,Purchase,Rent To Own,Apartment Low Rise,FALSE,Declined,73.4
1459283,Approved,Key Account,5,495,629,41,Other,Other,14,a006g000002FDZPAA4,8.89,6,2,Purchase,Rental,Semi-detached,FALSE,Declined,70.1
159260,Approved,Key Account,5,657,824,53,Salary,Contract,40,a006g000002FDZQAA4,4.42,37,2,Equity Takeout,Rent To Own,Single,FALSE,Declined,66.7
920927,Watch List,Non Key Account,4,660,656,20,Commissions,Self-employed,5.9,a006g000002FDZRAA4,6.75,53,1,Purchase Rent to Own,Rent To Own,Semi-detached,TRUE,Declined,79.8
684925,Approved,Key Account,3,479,809,59,Contract,Other,23.3,a006g000002FDZSAA4,4.88,79,2,Purchase Rent to Own,Rental,Semi-detached,FALSE,Approved,48.1
179561,Deactivated,Non Key Account,4,666,545,37,Contract,Self-employed,93.7,a006g000002FDZTAA4,9.52,21,3,Purchase,Owner,Row,TRUE,Declined,94.7
312579,Approved,Non Key Account,3,564,668,1,Contract,Self-employed,91.4,a006g000002FDZUAA4,9.72,69,2,Equity Takeout,Rent To Own,Apartment High Rise,TRUE,Declined,92.2
553466,Watch List,Key Account,4,589,647,43,Commissions,Self-employed,67,a006g000002FDZVAA4,7.93,77,1,Refinance,Owner,Single,TRUE,Declined,91.8
1075243,Watch List,Non Key Account,3,643,882,7,Hourly,Self-employed,94.3,a006g000002FDZWAA4,5.73,10,1,Purchase,Owner,Single,TRUE,Declined,99.3
966347,Approved,Non Key Account,4,556,577,55,Commissions,Self-employed,76.8,a006g000002FDZXAA4,4.07,39,2,Refinance,Owner,Apartment Low Rise,TRUE,Declined,78
415560,Approved,Key Account,4,739,464,24,Salary,Salary,40.6,a006g000002FDZYAA4,4.95,74,2,Purchase,Rent To Own,Apartment High Rise,FALSE,Declined,82.3
139527,Approved,Key Account,4,831,605,32,Contract,Other,89.3,a006g000002FDZZAA4,4.14,34,2,Equity Takeout,Rental,Single,FALSE,Declined,92.4
460175,Deactivated,Non Key Account,6,750,606,11,Other,Contract,42.4,a006g000002FDZaAAO,4.58,15,3,Refinance for Debt Consolidation,Rental,Apartment High Rise,FALSE,Declined,79.4
103689,Approved,Key Account,5,713,675,17,Pension,Contract,0.2,a006g000002FDZbAAO,7.29,71,2,Equity Takeout,Owner,Single,FALSE,Approved,4.3
1317570,Approved,Key Account,3,530,882,50,Salary,Commissions,99,a006g000002FDZcAAO,6.5,55,2,Purchase Rent to Own,Owner,Apartment High Rise,FALSE,Declined,99.8
1268750,Watch List,Key Account,3,843,563,0,Pension,Contract,97.2,a006g000002FDZdAAO,4.9,68,2,Equity Takeout,Rental,Single,FALSE,Declined,99.2
699006,Approved,Key Account,2,461,407,58,Contract,Commissions,76.5,a006g000002FDZeAAO,7.65,43,3,Purchase,Owner,Row,FALSE,Approved,86.2
939322,Approved,Non Key Account,4,872,493,16,Commissions,Hourly,4.5,a006g000002FDZfAAO,5.55,31,2,Refinance,Rent To Own,Semi-detached,FALSE,Declined,34.4
1441689,Deactivated,Non Key Account,4,794,478,31,Hourly,Contract,96.4,a006g000002FDZgAAO,7.27,72,2,Refinance for Debt Consolidation,Rent To Own,Apartment High Rise,FALSE,Declined,97.8
1485882,Watch List,Key Account,5,735,545,12,Self-employed,Salary,34.6,a006g000002FDZhAAO,4.24,78,2,Refinance for Debt Consolidation,Rent To Own,Apartment High Rise,FALSE,Declined,66
181974,Approved,Non Key Account,4,468,844,53,Other,Self-employed,15.2,a006g000002FDZiAAO,8.4,24,2,Purchase,Rent To Own,Semi-detached,TRUE,Declined,72.2
1374061,Approved,Non Key Account,3,554,656,9,Other,Self-employed,0.2,a006g000002FDZjAAO,9.42,30,3,Refinance,Rental,Single,TRUE,Declined,2.4
1153866,Approved,Key Account,4,828,576,35,Pension,Self-employed,64.2,a006g000002FDZkAAO,7.88,31,2,Purchase Rent to Own,Owner,Single,TRUE,Approved,69.4
496764,Approved,Non Key Account,2,858,688,52,Hourly,Pension,20.1,a006g000002FDZlAAO,6.32,7,2,Purchase Rent to Own,Rental,Row,FALSE,Declined,81.4
102688,Approved,Non Key Account,3,468,797,12,Self-employed,Pension,77.1,a006g000002FDZmAAO,9.85,52,2,Refinance for Debt Consolidation,Rental,Single,FALSE,Approved,87.7
1460630,Approved,Key Account,2,498,644,7,Pension,Self-employed,12.4,a006g000002FDZnAAO,5.95,53,2,Refinance for Debt Consolidation,Rent To Own,Semi-detached,TRUE,Declined,38.1
1144036,Approved,Key Account,3,581,451,34,Hourly,Hourly,54.9,a006g000002FDZoAAO,8.33,69,2,Purchase,Rent To Own,Apartment Low Rise,FALSE,Approved,81.4
1248824,Approved,Non Key Account,6,753,484,7,Pension,Contract,26.9,a006g000002FDZpAAO,7.89,56,2,Equity Takeout,Owner,Row,FALSE,Declined,52.8
1261066,Approved,Key Account,2,883,804,34,Self-employed,Contract,82.3,a006g000002FDZqAAO,8.12,56,1,Purchase,Owner,Row,FALSE,Declined,89.5
1449625,Approved,Key Account,3,628,701,46,Hourly,Pension,17.3,a006g000002FDZrAAO,9.46,16,2,Refinance for Debt Consolidation,Rent To Own,Apartment High Rise,FALSE,Declined,28.2
1425991,Watch List,Non Key Account,2,734,406,43,Commissions,Salary,82.6,a006g000002FDZsAAO,8.66,59,1,Purchase Rent to Own,Rental,Apartment High Rise,FALSE,Declined,99.6
1022487,Approved,Non Key Account,4,466,876,1,Self-employed,Self-employed,1.6,a006g000002FDZtAAO,4.03,79,2,Equity Takeout,Rental,Row,TRUE,Declined,77.4
1020299,Watch List,Non Key Account,4,718,421,2,Other,Other,96.2,a006g000002FDZuAAO,6.2,7,3,Refinance,Rent To Own,Semi-detached,FALSE,Declined,96.4
122467,Watch List,Non Key Account,3,857,815,16,Contract,Commissions,58.9,a006g000002FDZvAAO,6.58,32,1,Refinance,Rental,Apartment High Rise,FALSE,Declined,76
788425,Approved,Key Account,4,838,431,44,Hourly,Commissions,22,a006g000002FDZwAAO,8.06,43,1,Refinance for Debt Consolidation,Rental,Apartment High Rise,FALSE,Approved,50
456517,Watch List,Key Account,3,830,535,1,Other,Self-employed,73,a006g000002FDZxAAO,7.66,29,1,Equity Takeout,Owner,Apartment Low Rise,TRUE,Declined,73.4
726323,Deactivated,Key Account,4,580,638,16,Commissions,Hourly,29.8,a006g000002FDZyAAO,4.29,30,3,Equity Takeout,Owner,Row,FALSE,Declined,78.8
272134,Deactivated,Non Key Account,5,663,435,15,Hourly,Hourly,61.9,a006g000002FDZzAAO,4.68,65,3,Refinance,Rental,Single,FALSE,Declined,96.7
823850,Approved,Non Key Account,3,878,772,16,Hourly,Contract,35.5,a006g000002FDa0AAG,5.98,22,1,Refinance,Owner,Semi-detached,FALSE,Declined,90.3
435494,Approved,Key Account,4,465,835,8,Hourly,Salary,43.9,a006g000002FDa1AAG,4.35,48,2,Purchase,Owner,Apartment Low Rise,FALSE,Declined,58
151944,Approved,Non Key Account,3,518,456,15,Hourly,Commissions,15.1,a006g000002FDa2AAG,4.95,76,1,Equity Takeout,Owner,Apartment Low Rise,FALSE,Declined,34.6
932035,Approved,Non Key Account,3,491,716,48,Pension,Pension,37.7,a006g000002FDa3AAG,6.67,58,3,Purchase Rent to Own,Rental,Semi-detached,FALSE,Declined,39.8
425217,Approved,Non Key Account,4,709,842,55,Commissions,Hourly,6.8,a006g000002FDa4AAG,5.43,35,2,Equity Takeout,Rent To Own,Row,FALSE,Declined,64.8
1191700,Approved,Non Key Account,2,875,596,42,Pension,Other,4.9,a006g000002FDa5AAG,5.29,59,3,Equity Takeout,Owner,Apartment Low Rise,FALSE,Declined,83.3
750289,Watch List,Non Key Account,2,452,412,21,Salary,Other,13.7,a006g000002FDa6AAG,4.64,50,3,Purchase Rent to Own,Owner,Apartment Low Rise,FALSE,Declined,65.5
1011877,Approved,Key Account,3,655,698,10,Self-employed,Contract,11.9,a006g000002FDa7AAG,9.31,33,1,Refinance for Debt Consolidation,Rental,Apartment High Rise,FALSE,Declined,92.3
1471883,Approved,Key Account,2,449,574,38,Contract,Hourly,48,a006g000002FDa8AAG,4.77,64,1,Refinance,Owner,Apartment High Rise,FALSE,Declined,91.4
1016467,Approved,Key Account,4,617,849,28,Hourly,Contract,53.7,a006g000002FDa9AAG,8.97,53,2,Purchase Rent to Own,Rent To Own,Row,FALSE,Approved,94.4
1293393,Approved,Non Key Account,3,589,421,33,Salary,Hourly,79.2,a006g000002FDaAAAW,7.25,33,3,Refinance for Debt Consolidation,Owner,Apartment High Rise,FALSE,Approved,79.8
976462,Approved,Key Account,4,563,480,19,Contract,Contract,92.7,a006g000002FDaBAAW,5.29,5,3,Refinance for Debt Consolidation,Owner,Apartment High Rise,FALSE,Approved,93.7
1327155,Watch List,Non Key Account,3,559,887,54,Self-employed,Self-employed,11.6,a006g000002FDaCAAW,4.84,58,1,Purchase Rent to Own,Rental,Apartment High Rise,TRUE,Declined,71.4
437528,Approved,Key Account,4,684,448,21,Self-employed,Hourly,58.8,a006g000002FDaDAAW,6.19,68,3,Purchase,Owner,Apartment Low Rise,FALSE,Approved,94.2
431773,Approved,Non Key Account,4,865,452,53,Contract,Contract,84.9,a006g000002FDaEAAW,6.11,35,3,Purchase,Owner,Apartment Low Rise,FALSE,Declined,95.9
1099261,Watch List,Key Account,4,687,541,4,Salary,Commissions,34.7,a006g000002FDaFAAW,7.97,74,1,Refinance for Debt Consolidation,Rental,Row,FALSE,Approved,66.1
538994,Approved,Non Key Account,4,423,590,34,Hourly,Hourly,83.1,a006g000002FDaGAAW,4.09,60,3,Refinance for Debt Consolidation,Rent To Own,Apartment Low Rise,FALSE,Declined,84.3
1199217,Approved,Non Key Account,3,822,543,38,Hourly,Contract,56.6,a006g000002FDaHAAW,8.11,28,3,Equity Takeout,Owner,Semi-detached,FALSE,Declined,62.8
439482,Approved,Non Key Account,5,544,661,15,Salary,Pension,52,a006g000002FDaIAAW,6.89,5,2,Equity Takeout,Rent To Own,Apartment Low Rise,FALSE,Declined,67.8
